,Airline,Source,Destination,Route,Duration,Total_Stops,Additional_Info,Price,Date,Month,Dep_Hour,Dep_Minute,Arr_Hour,Arr_Minute
9726,6,2,1,104,455,1,8,10877,6,6,11,25,19,0
9727,4,0,2,5,800,1,8,13817,12,3,18,55,8,15
9728,4,0,2,18,180,0,5,6478,27,6,8,20,11,20
9729,1,2,1,110,1115,2,8,8577,9,4,13,5,7,40
9730,4,2,1,104,1270,1,8,16079,21,5,21,50,19,0
9732,6,2,1,104,755,1,8,15077,6,3,6,40,19,15
9733,4,3,0,66,945,1,5,7064,1,4,16,30,8,15
9734,4,3,0,66,1090,1,5,9663,21,5,14,5,8,15
9735,1,2,1,110,1305,2,8,11552,6,3,21,30,19,15
9736,4,2,1,104,1325,1,5,10262,12,6,20,55,19,0
9737,8,2,1,121,380,1,8,5899,15,4,15,45,22,5
9739,4,0,2,5,930,1,8,13817,12,3,18,55,10,25
9740,10,3,0,73,1440,1,8,8610,1,5,20,20,20,20
9741,4,2,1,104,1165,1,5,12373,9,5,9,0,4,25
9742,8,2,1,103,295,1,8,5673,27,5,17,55,22,50
9743,10,3,0,73,1350,1,8,7927,1,4,20,20,18,50
9744,4,2,1,104,1005,1,5,10262,24,6,2,15,19,0
9745,4,2,1,104,1225,1,5,12373,9,5,8,0,4,25
9746,1,0,2,1,1595,1,8,12704,1,3,9,30,12,5
9747,1,3,0,60,1515,1,8,6612,9,5,12,0,13,15
9748,3,0,2,18,175,0,8,4823,9,6,18,55,21,50
9749,4,2,1,104,540,1,5,10262,3,6,10,0,19,0
9750,3,2,1,121,310,1,8,6388,21,3,7,20,12,30
9751,2,0,2,18,175,0,8,3898,12,5,7,45,10,40
9752,4,2,1,104,450,1,5,5177,6,4,11,30,19,0
9753,4,3,0,66,1485,1,5,10844,9,6,20,0,20,45
9754,3,0,2,18,170,0,8,4077,1,6,0,25,3,15
9755,4,3,0,66,980,1,8,14231,24,3,16,55,9,15
9756,1,0,2,4,875,2,8,13250,12,3,8,50,23,25
9757,4,0,2,5,860,1,8,13817,12,3,7,0,21,20
9758,8,0,2,18,170,0,8,6205,9,3,20,30,23,20
9759,4,2,1,97,810,2,8,12819,27,6,23,5,12,35
9760,3,0,2,18,170,0,8,4591,15,4,13,0,15,50
9761,8,3,0,64,155,0,7,3841,27,6,6,55,9,30
9762,8,1,4,127,140,0,8,3597,9,6,17,45,20,5
9763,3,3,0,64,155,0,8,4174,3,4,4,40,7,15
9764,10,2,1,106,190,0,8,6216,27,5,6,0,9,10
9765,4,3,0,73,1500,1,8,10624,9,5,17,0,18,0
9766,0,2,1,103,870,1,8,6152,24,6,7,55,22,25
9767,3,2,1,104,305,1,8,6937,9,3,20,30,1,35
9768,1,2,1,104,1575,1,8,8792,1,6,17,0,19,15
9769,6,2,1,104,490,1,8,7005,27,5,12,50,21,0
9770,4,4,3,48,85,0,8,5678,6,6,2,55,4,20
9771,1,0,2,33,1490,1,8,7013,15,3,10,30,11,20
9772,4,2,1,104,1680,1,8,16079,21,5,15,0,19,0
9773,4,3,0,73,505,1,5,10539,6,6,9,35,18,0
9774,4,3,0,66,425,1,5,11841,6,5,16,30,23,35
9775,3,0,2,5,300,1,8,10509,15,3,19,35,0,35
9776,3,1,4,127,140,0,8,3597,3,6,13,15,15,35
9777,1,3,0,67,1700,2,8,15532,1,5,9,25,13,45
9778,6,2,1,104,850,1,5,14086,9,3,6,50,21,0
9779,6,2,1,111,465,1,5,5883,27,3,14,35,22,20
9780,6,2,1,104,840,1,8,7618,3,6,7,0,21,0
9781,4,3,0,73,1500,1,5,9314,1,5,17,0,18,0
9782,4,3,0,73,690,1,5,13994,9,6,9,35,21,5
9783,3,2,1,111,275,1,8,5073,27,4,7,35,12,10
9784,0,0,2,18,165,0,8,3383,24,3,11,10,13,55
9785,6,2,1,104,615,1,8,16108,1,6,9,0,19,15
9786,6,2,1,104,910,1,8,6795,27,5,10,20,1,30
9787,4,3,0,66,730,1,8,12681,1,4,16,30,4,40
9788,4,2,1,104,1295,1,5,10262,12,6,15,0,12,35
9789,10,3,0,73,1550,1,8,8820,6,6,17,0,18,50
9790,4,0,2,2,390,1,5,10037,9,3,5,50,12,20
9791,6,2,1,104,395,1,8,11789,12,6,6,0,12,35
9792,2,2,1,104,540,1,8,7378,15,5,10,35,19,35
9793,3,0,2,18,175,0,8,4823,24,5,18,55,21,50
9794,4,0,2,18,180,0,5,6478,24,6,19,50,22,50
9795,4,2,1,116,1125,2,8,13014,1,6,9,40,4,25
9796,4,3,0,66,365,1,5,10844,24,5,16,30,22,35
9797,6,2,1,104,780,1,8,7408,27,6,8,0,21,0
9798,6,2,1,111,545,1,8,9646,27,6,7,5,16,10
9799,8,1,4,127,140,0,8,3597,6,5,17,45,20,5
9800,8,3,0,64,150,0,8,3873,27,6,17,10,19,40
9801,2,2,1,104,310,1,8,7870,27,6,14,25,19,35
9802,4,2,1,102,425,2,5,13344,27,6,5,30,12,35
9803,1,4,3,48,75,0,8,3100,12,6,19,30,20,45
9804,1,0,2,18,170,0,8,4441,18,3,21,5,23,55
9805,3,2,1,111,425,1,8,6171,27,3,4,55,12,0
9806,4,3,0,73,870,1,8,10953,9,5,20,25,10,55
9807,1,3,0,95,1105,2,8,14214,9,5,14,30,8,55
9808,3,2,1,104,810,1,8,6093,24,6,7,30,21,0
9809,1,2,1,117,1820,2,8,12436,24,6,12,55,19,15
9810,4,2,1,97,1775,2,8,15129,18,5,13,25,19,0
9811,6,2,1,104,395,1,8,13259,3,6,6,0,12,35
9812,1,3,0,78,1600,2,8,15170,24,5,9,50,12,30
9813,4,3,0,66,365,1,8,14781,21,5,16,30,22,35
9814,3,2,1,104,845,1,8,6206,1,6,11,25,1,30
9815,8,3,0,64,150,0,7,3841,9,5,17,10,19,40
9816,4,2,1,104,450,1,8,14714,15,6,11,30,19,0
9817,3,2,1,104,965,1,8,6093,9,6,4,55,21,0
9818,4,0,2,18,175,0,8,8016,9,6,11,10,14,5
9819,1,2,1,121,1640,1,8,5117,27,3,6,5,9,25
9820,4,3,0,66,1215,1,5,8586,1,5,8,25,4,40
9821,3,2,1,104,635,1,8,13611,9,3,15,0,1,35
9822,3,2,1,111,380,1,8,6704,9,5,16,10,22,30
9823,3,3,0,90,240,1,8,4226,9,5,6,20,10,20
9824,1,0,2,18,165,0,8,4651,6,4,17,0,19,45
9825,8,3,0,64,140,0,8,3873,27,5,22,20,0,40
9826,2,0,2,18,175,0,8,7222,3,3,20,55,23,50
9827,6,2,1,104,570,1,8,13727,15,5,11,30,21,0
9828,3,2,1,104,380,1,8,10141,27,3,9,10,15,30
9829,8,0,2,18,175,0,8,3625,24,4,21,10,0,5
9830,3,2,1,111,515,1,8,6442,15,4,7,35,16,10
9831,4,0,2,18,180,0,8,7229,6,5,17,45,20,45
9832,0,2,1,103,830,1,8,6752,24,6,16,45,6,35
9833,4,3,0,66,1260,1,8,13759,24,3,21,10,18,10
9834,1,4,3,37,1465,1,8,14408,6,3,12,0,12,25
9835,1,2,1,105,1380,2,8,13381,9,6,20,15,19,15
9836,10,3,0,73,1640,1,8,9135,1,4,17,0,20,20
9837,3,3,0,91,325,1,8,6218,15,5,18,5,23,30
9838,8,3,0,64,145,0,8,4174,27,4,9,0,11,25
9839,1,3,0,80,965,1,8,6117,6,6,19,0,11,5
9840,4,3,0,73,690,1,5,10703,15,5,9,35,21,5
9841,4,3,0,73,1450,1,8,12692,12,6,9,35,9,45
9842,4,3,0,73,1075,1,5,10539,6,6,17,0,10,55
9843,4,3,0,66,345,1,5,11134,24,3,13,55,19,40
9844,3,0,2,18,175,0,8,4777,24,3,21,20,0,15
9845,4,2,1,104,1505,1,5,12373,18,5,11,30,12,35
9846,6,2,1,112,495,2,8,11966,3,3,13,5,21,20
9847,3,1,4,127,140,0,8,5277,15,5,22,5,0,25
9849,4,2,1,104,300,1,8,14714,6,6,14,0,19,0
9850,3,0,2,18,170,0,8,6144,9,3,22,20,1,10
9851,1,0,2,18,170,0,8,5911,1,4,13,20,16,10
9852,10,4,3,45,1450,1,8,12080,12,3,19,45,19,55
9853,3,0,2,18,170,0,8,4423,6,4,10,30,13,20
9854,6,2,1,104,720,1,8,7618,27,5,9,0,21,0
9855,0,0,2,18,165,0,8,3383,27,5,11,10,13,55
9857,6,2,1,104,900,1,8,7670,18,5,6,0,21,0
9858,3,3,0,64,155,0,8,4804,15,5,4,40,7,15
9859,4,0,2,5,1310,1,5,11087,12,3,20,35,18,25
9860,4,0,2,18,175,0,8,7229,18,4,11,10,14,5
9861,8,1,4,127,135,0,8,7050,3,3,8,20,10,35
9862,4,3,0,66,1335,1,8,12681,1,4,20,0,18,15
9863,8,2,1,123,270,1,7,4098,3,4,8,45,13,15
9864,8,1,4,127,135,0,7,3543,12,5,9,45,12,0
9865,4,3,0,73,1295,1,8,14151,21,5,20,25,18,0
9866,4,3,0,66,965,1,8,13339,24,3,6,30,22,35
9867,4,3,0,66,890,1,5,9663,24,5,21,10,12,0
9868,4,2,1,104,1015,1,5,12898,27,5,11,30,4,25
9869,1,2,1,116,435,2,8,8603,3,6,12,0,19,15
9870,4,3,0,66,1170,1,8,13044,12,6,16,30,12,0
9871,8,3,0,64,150,0,8,4622,6,3,17,15,19,45
9872,6,2,1,104,420,1,8,13062,21,3,14,0,21,0
9873,6,2,1,104,585,1,8,11622,12,6,9,15,19,0
9874,4,0,2,5,1425,1,5,11087,12,3,20,35,20,20
9875,6,2,1,104,520,1,8,11789,15,6,10,20,19,0
9876,4,3,0,66,865,1,5,9663,9,5,18,55,9,20
9877,4,0,2,5,435,1,8,19225,6,3,8,55,16,10
9878,6,2,1,104,830,1,5,5797,27,6,11,40,1,30
9879,6,2,1,104,385,1,8,9526,1,6,12,50,19,15
9880,4,0,2,18,180,0,8,7229,9,4,19,50,22,50
9881,6,2,1,104,630,1,8,10877,9,4,8,30,19,0
9882,1,0,2,25,880,2,8,13942,6,3,8,15,22,55
9883,0,0,2,18,165,0,8,3383,9,5,11,10,13,55
9884,4,2,1,104,865,1,5,10262,15,6,14,0,4,25
9885,1,3,0,85,875,2,8,11201,24,5,5,50,20,25
9886,4,2,1,104,550,1,5,10262,1,6,19,15,4,25
9887,1,2,1,108,1275,2,8,10231,3,6,22,0,19,15
9888,4,0,2,5,1090,1,5,9134,15,3,14,5,8,15
9889,0,3,0,64,155,0,8,5645,18,5,10,20,12,55
9890,4,2,1,104,805,1,8,14714,1,6,15,0,4,25
9891,1,2,1,97,1595,2,8,12646,6,3,16,40,19,15
9892,1,2,1,108,500,2,8,12173,3,6,10,55,19,15
9893,3,4,3,48,90,0,8,2227,12,6,21,20,22,50
9894,6,2,1,104,690,1,8,10529,6,5,7,30,19,0
9895,4,2,1,106,195,0,5,7202,18,5,11,0,14,15
9896,6,2,1,104,720,1,5,7886,27,5,9,0,21,0
9897,8,4,3,48,90,0,8,2017,18,6,22,45,0,15
9898,3,2,1,111,665,1,8,6171,27,4,5,5,16,10
9899,4,4,3,48,85,0,5,4050,3,6,2,55,4,20
9900,8,3,0,89,435,1,8,8479,9,5,11,35,18,50
9901,0,0,2,18,170,0,8,4282,18,5,4,55,7,45
9902,10,3,0,73,1440,1,8,9345,24,5,20,20,20,20
9903,1,2,1,125,1535,1,8,6587,24,6,5,15,6,50
9904,3,4,3,48,95,0,8,2754,3,5,20,5,21,40
9905,8,0,2,18,175,0,7,3919,21,6,21,10,0,5
9907,1,0,2,1,410,1,8,11654,3,3,9,30,16,20
9908,2,0,2,18,165,0,8,4239,1,4,20,55,23,40
9909,3,2,1,111,560,1,8,6674,27,5,6,50,16,10
9910,6,2,1,104,750,1,8,7198,24,6,13,0,1,30
9911,3,3,0,93,315,1,8,5930,12,6,21,0,2,15
9912,4,0,2,18,180,0,8,7229,9,5,7,10,10,10
9914,1,2,1,118,1470,2,8,12488,12,6,7,10,7,40
9915,3,1,4,127,145,0,8,3540,9,6,5,15,7,40
9916,4,3,0,66,800,1,5,8529,12,6,20,0,9,20
9918,2,3,0,59,455,1,8,8855,24,5,16,40,0,15
9919,4,3,0,66,800,1,8,14781,15,5,6,30,19,50
9920,3,2,1,104,500,1,8,5684,27,6,17,10,1,30
9921,4,2,1,116,535,2,5,13029,9,5,19,30,4,25
9922,4,2,1,97,1430,2,8,15129,1,5,19,10,19,0
9923,1,3,0,66,545,1,8,8576,9,6,9,25,18,30
9924,4,0,2,5,1590,1,5,11087,9,3,8,55,11,25
9925,4,4,3,48,90,0,8,5678,9,6,10,20,11,50
9926,4,2,1,104,610,1,8,12557,21,3,18,15,4,25
9927,3,1,4,127,145,0,8,3858,27,3,11,35,14,0
9928,4,2,1,104,1355,1,5,12373,9,5,14,0,12,35
9929,3,4,3,48,90,0,8,4049,18,3,9,10,10,40
9930,4,0,2,5,470,1,8,21934,15,3,16,55,0,45
9931,1,3,0,64,150,0,8,5510,27,6,14,15,16,45
9932,10,2,1,106,190,0,8,6216,15,6,14,40,17,50
9933,1,4,3,48,75,0,8,2050,1,4,19,30,20,45
9934,3,4,3,48,90,0,8,2754,3,4,2,35,4,5
9935,3,1,4,127,140,0,8,3850,27,6,7,55,10,15
9936,3,1,4,127,145,0,8,3540,6,5,5,15,7,40
9937,4,3,0,66,1545,1,5,9663,1,5,6,30,8,15
9938,1,2,1,112,1580,2,8,9190,6,3,7,5,9,25
9939,4,2,1,104,1680,1,5,12898,27,5,15,0,19,0
9940,2,0,2,18,175,0,8,4632,15,4,7,45,10,40
9941,8,4,3,48,80,0,8,2753,24,3,13,10,14,30
9943,1,3,0,85,1625,2,8,12723,12,6,5,50,8,55
9944,3,3,0,64,155,0,8,4804,24,6,11,30,14,5
9945,3,0,2,18,170,0,8,4823,18,4,20,0,22,50
9946,0,2,1,103,330,1,8,6152,27,6,7,55,13,25
9947,10,2,1,106,190,0,8,6216,27,6,6,0,9,10
9948,3,2,1,103,345,1,8,6016,24,6,2,0,7,45
9949,6,2,1,104,585,1,8,11622,27,6,9,15,19,0
9950,1,3,0,61,590,2,8,10151,6,5,12,0,21,50
9952,4,2,1,99,505,2,5,12410,12,6,20,0,4,25
9953,4,0,2,5,1590,1,8,12547,12,3,5,45,8,15
9954,4,2,1,104,825,1,5,10262,15,6,22,50,12,35
9955,6,2,1,104,465,1,8,14323,9,5,11,30,19,15
9956,4,4,3,48,90,0,5,3210,21,6,19,35,21,5
9957,6,2,1,104,660,1,8,16863,3,3,10,0,21,0
9958,6,2,1,104,470,1,8,8937,1,6,11,25,19,15
9959,4,2,1,97,1995,2,8,10929,27,3,19,10,4,25
9960,3,2,1,104,895,1,8,6104,9,6,10,35,1,30
9961,8,2,1,121,360,1,8,5511,21,3,15,55,21,55
9962,4,3,0,66,1150,1,8,13759,24,3,21,10,16,20
9963,1,2,1,122,1545,2,8,11543,21,5,5,55,7,40
9964,4,3,0,73,575,1,8,13067,18,5,9,35,19,10
9965,4,2,1,104,1280,1,5,10262,15,6,7,5,4,25
9966,1,2,1,105,1580,2,8,13591,6,6,16,55,19,15
9967,4,2,1,97,1475,2,8,10929,27,3,19,10,19,45
9968,4,0,2,18,180,0,8,7229,27,4,19,50,22,50
9969,0,2,1,103,330,1,8,6451,15,5,7,55,13,25
9970,3,1,4,127,145,0,8,7295,3,3,11,35,14,0
9971,3,0,2,18,165,0,8,3943,3,6,1,30,4,15
9972,8,0,2,18,175,0,7,3573,15,5,21,10,0,5
9974,1,2,1,121,1420,1,8,24017,3,3,9,45,9,25
9975,1,2,1,108,1940,2,8,17476,9,3,10,55,19,15
9976,1,3,0,80,965,1,8,4647,9,4,19,0,11,5
9977,3,2,1,104,575,1,8,6314,27,5,11,25,21,0
9979,4,0,2,5,625,1,8,12284,18,3,5,45,16,10
9980,4,0,2,18,180,0,8,7229,9,5,8,20,11,20
9981,6,2,1,104,630,1,8,9627,1,5,8,30,19,0
9982,1,3,0,61,590,2,8,9258,1,4,12,0,21,50
9983,8,3,0,64,145,0,8,3873,3,6,9,0,11,25
9984,8,3,0,64,140,0,7,3841,15,5,22,20,0,40
9985,6,2,1,111,765,1,8,10486,27,5,9,45,22,30
9986,4,2,1,104,1610,1,8,17234,3,3,16,0,18,50
9987,3,2,1,103,295,1,8,6496,27,6,5,10,10,5
9988,6,2,1,104,630,1,8,9627,27,5,8,30,19,0
9989,1,3,0,66,1100,1,8,8366,12,6,16,50,11,10
9990,4,2,1,99,505,2,5,15318,27,5,20,0,4,25
9991,8,3,0,89,435,1,8,9923,24,3,11,35,18,50
9992,4,3,0,77,435,1,5,6077,1,4,10,20,17,35
9993,1,1,4,127,135,0,8,4667,9,6,11,40,13,55
9994,6,2,1,104,645,1,8,8099,9,5,8,30,19,15
9995,8,4,3,48,90,0,7,2385,1,5,13,15,14,45
9996,6,2,1,113,625,2,8,15965,27,6,15,5,1,30
9997,4,3,0,66,705,1,5,10844,6,5,6,30,18,15
9998,1,0,2,18,170,0,8,6121,12,5,13,20,16,10
9999,3,0,2,18,170,0,8,3625,24,4,22,10,1,0
10000,6,2,1,104,810,1,8,8475,27,5,7,30,21,0
10001,4,2,1,104,715,1,5,12898,27,5,7,5,19,0
10002,3,2,1,121,320,1,8,10851,6,3,2,5,7,25
10003,1,2,1,103,795,1,8,5704,21,3,9,45,23,0
10004,10,0,2,18,175,0,8,11598,18,3,21,10,0,5
10005,6,2,1,104,645,1,8,9149,27,5,8,30,19,15
10006,1,3,0,64,155,0,8,4145,15,6,20,45,23,20
10007,2,2,1,104,540,1,8,6195,21,5,10,35,19,35
10008,3,2,1,104,575,1,8,6979,9,5,11,25,21,0
10009,1,0,2,18,170,0,8,7276,15,3,13,20,16,10
10010,8,2,1,123,270,1,7,4760,15,5,8,45,13,15
10011,10,1,4,127,140,0,8,11982,18,6,17,45,20,5
10012,3,1,4,127,140,0,8,5277,27,3,22,5,0,25
10013,1,2,1,104,700,1,8,8372,9,6,20,0,7,40
10014,3,3,0,60,220,1,8,4226,1,4,19,35,23,15
10015,3,1,4,127,140,0,8,3597,18,6,19,35,21,55
10016,6,2,1,104,735,1,8,7005,15,6,8,45,21,0
10017,6,2,1,111,545,1,8,8018,9,5,7,5,16,10
10018,4,2,1,104,1395,1,5,10577,9,6,19,45,19,0
10019,4,2,1,113,810,2,5,11507,12,6,5,30,19,0
10020,1,2,1,97,2295,2,8,9653,9,5,5,0,19,15
10021,4,4,3,48,90,0,5,4160,15,3,10,20,11,50
10022,4,2,1,104,1485,1,8,14714,3,6,18,15,19,0
10023,4,4,3,48,85,0,8,5678,9,5,2,55,4,20
10024,1,3,0,74,1100,2,8,13873,18,5,7,0,1,20
10025,6,2,1,104,520,1,8,11264,27,6,10,20,19,0
10026,4,3,0,66,405,1,5,11134,24,3,13,55,20,40
10027,0,2,1,103,330,1,8,6151,21,3,16,45,22,15
10028,4,3,0,66,845,1,5,10844,18,5,5,45,19,50
10029,4,2,1,116,1615,2,8,13014,3,6,9,40,12,35
10030,4,4,3,48,90,0,5,4995,18,6,10,20,11,50
10031,3,3,0,64,155,0,8,4174,18,4,15,30,18,5
10032,1,0,2,18,170,0,8,12841,3,3,13,20,16,10
10033,4,3,0,73,1685,1,8,13067,9,5,17,0,21,5
10034,4,2,1,104,1620,1,5,10262,24,6,16,0,19,0
10035,3,0,2,18,170,0,8,4423,6,4,10,10,13,0
10036,4,3,0,66,585,1,5,8586,1,5,18,55,4,40
10037,4,3,0,66,730,1,5,9663,15,5,21,10,9,20
10038,3,2,1,104,300,1,8,6069,15,6,16,0,21,0
10039,1,1,4,127,135,0,8,4667,6,5,11,40,13,55
10040,4,2,1,104,1270,1,5,12373,9,5,21,50,19,0
10041,4,3,0,66,1055,1,8,13941,9,5,16,30,10,5
10042,3,4,3,48,85,0,8,3175,27,3,6,20,7,45
10043,1,2,1,104,1335,1,8,8372,9,6,21,0,19,15
10044,10,0,2,18,155,0,8,5613,6,4,17,0,19,35
10045,3,2,1,111,895,1,8,7144,18,5,7,35,22,30
10046,4,3,0,66,590,1,8,14571,6,6,6,30,16,20
10047,3,1,4,127,140,0,8,5277,24,3,22,5,0,25
10048,4,4,3,48,90,0,5,2759,24,3,10,20,11,50
10049,0,3,0,73,955,1,8,5192,9,5,7,35,23,30
10050,4,2,1,104,715,1,8,14714,9,6,7,5,19,0
10051,1,2,1,116,435,2,8,10336,1,6,12,0,19,15
10052,1,3,0,64,155,0,8,31945,24,3,20,45,23,20
10053,4,3,0,66,1025,1,5,7064,1,4,6,30,23,35
10054,4,2,1,102,425,2,8,14441,9,6,5,30,12,35
10055,6,2,1,104,755,1,8,17493,3,3,13,0,1,35
10056,4,3,0,66,1595,1,5,10844,9,6,20,0,22,35
10057,8,4,3,48,90,0,8,2753,1,6,5,45,7,15
10058,4,2,1,104,1225,1,5,12898,21,5,8,0,4,25
10059,4,0,2,18,185,0,8,7229,15,4,18,55,22,0
10060,1,2,1,116,1180,2,8,8603,3,6,12,0,7,40
10062,4,2,1,117,440,2,8,18804,15,6,11,40,19,0
10063,0,2,1,103,870,1,8,7452,21,4,7,55,22,25
10064,8,0,2,18,170,0,8,3971,24,4,9,30,12,20
10065,3,0,2,18,170,0,8,3943,12,6,10,10,13,0
10066,3,0,2,0,300,1,8,9165,15,3,14,25,19,25
10068,8,0,2,18,170,0,8,3625,21,6,9,30,12,20
10069,4,2,1,104,1235,1,5,10262,24,6,16,0,12,35
10070,4,3,0,66,800,1,8,14388,21,5,18,55,8,15
10071,6,2,1,104,675,1,8,15058,12,6,8,0,19,15
10072,1,2,1,104,1360,1,8,14882,6,3,9,0,7,40
10073,3,0,2,18,170,0,8,4591,18,4,10,10,13,0
10074,8,3,0,64,155,0,7,3841,9,5,6,55,9,30
10075,4,3,0,66,590,1,8,14781,15,5,8,25,18,15
10076,8,3,0,64,140,0,7,3841,9,4,22,20,0,40
10077,6,2,1,104,630,1,8,13377,3,6,15,0,1,30
10078,4,2,1,116,535,2,8,13014,12,6,19,30,4,25
10079,6,2,1,104,375,1,8,14848,21,5,13,0,19,15
10080,1,3,0,64,155,0,8,4145,9,5,20,45,23,20
10081,3,1,4,127,140,0,8,3850,12,6,7,55,10,15
10082,1,3,0,73,805,1,8,10413,24,5,7,0,20,25
10083,3,2,1,104,630,1,8,6104,3,6,15,0,1,30
10084,3,0,2,18,170,0,8,3943,1,6,10,30,13,20
10085,4,3,0,66,665,1,5,8529,12,6,21,10,8,15
10086,4,2,1,104,825,1,5,10262,24,6,22,50,12,35
10087,4,3,0,73,1540,1,8,14151,18,5,20,25,22,5
10088,0,3,0,85,500,2,8,5192,9,5,15,10,23,30
10089,4,3,0,66,875,1,5,9663,21,5,14,5,4,40
10090,2,0,2,18,175,0,8,4632,24,4,7,45,10,40
10091,3,2,1,104,305,1,8,5073,6,4,20,25,1,30
10092,6,2,1,104,535,1,8,9526,15,6,10,20,19,15
10093,3,0,2,18,170,0,8,4423,15,4,4,0,6,50
10094,3,4,3,48,95,0,8,2227,12,5,20,5,21,40
10095,10,0,2,18,160,0,8,5403,21,3,11,30,14,10
10096,3,1,4,127,140,0,8,3858,27,3,19,35,21,55
10097,4,2,1,114,1745,2,8,18752,9,3,13,45,18,50
10098,4,3,0,66,330,1,5,9663,21,5,6,30,12,0
10099,4,2,1,97,1045,2,8,12819,24,6,19,10,12,35
10100,6,2,1,104,720,1,8,6883,27,3,9,0,21,0
10101,6,2,1,104,390,1,8,7198,27,5,19,0,1,30
10102,1,0,2,18,165,0,8,7801,9,3,10,0,12,45
10103,3,0,2,18,175,0,8,4823,21,4,18,25,21,20
10104,4,3,0,66,1610,1,5,9663,24,5,6,30,9,20
10105,4,3,0,73,1480,1,8,12121,12,5,20,25,21,5
10106,10,3,0,73,1625,1,8,8085,12,5,20,20,23,25
10107,3,0,2,26,295,1,8,8662,3,3,13,40,18,35
10108,4,2,1,104,1250,1,5,6017,21,3,22,0,18,50
10109,8,1,4,127,135,0,7,3859,3,5,9,45,12,0
10110,6,2,1,104,860,1,8,7564,18,5,4,55,19,15
10111,8,0,2,18,160,0,7,3919,21,6,5,55,8,35
10113,4,0,2,5,375,1,8,26890,1,3,7,0,13,15
10114,4,2,1,106,195,0,5,5443,15,4,11,0,14,15
10116,4,3,0,66,400,1,8,13364,1,4,14,5,20,45
10117,4,2,1,104,660,1,5,12239,27,5,8,0,19,0
10118,3,3,0,90,275,1,8,4966,9,4,11,30,16,5
10119,3,0,2,18,165,0,8,6144,3,3,6,0,8,45
10120,4,2,1,104,1680,1,5,12373,9,5,15,0,19,0
10121,1,0,2,11,1900,2,8,10835,18,3,8,50,16,30
10122,1,2,1,121,1640,1,8,7952,6,6,6,5,9,25
10123,3,0,2,18,165,0,8,3419,9,4,1,30,4,15
10124,6,2,1,104,525,1,8,10197,27,5,3,50,12,35
10125,3,2,1,104,895,1,8,5883,3,6,10,35,1,30
10126,1,1,4,127,135,0,8,4667,18,5,11,40,13,55
10127,3,2,1,112,985,2,8,6223,21,3,4,55,21,20
10128,4,3,0,66,665,1,5,7757,6,5,21,10,8,15
10129,3,0,2,0,300,1,8,11873,3,3,14,25,19,25
10130,4,3,0,66,665,1,5,10844,6,6,21,10,8,15
10131,3,2,1,119,345,1,8,7189,15,5,21,50,3,35
10132,4,2,1,104,885,1,5,10262,27,6,21,50,12,35
10133,0,3,0,64,150,0,8,5989,1,5,19,55,22,25
10134,3,4,3,48,90,0,8,2227,24,6,21,20,22,50
10135,4,4,3,48,90,0,5,4995,6,6,10,20,11,50
10136,4,3,0,66,1695,1,8,14231,24,3,13,55,18,10
10137,4,3,0,66,1400,1,5,10844,18,5,18,55,18,15
10138,2,2,1,111,455,1,8,5628,3,3,5,45,13,20
10139,4,3,0,66,1285,1,5,10844,9,6,18,55,16,20
10140,6,2,1,104,645,1,8,8937,15,6,8,30,19,15
10141,3,3,0,64,155,0,8,5618,6,3,14,20,16,55
10142,1,2,1,104,735,1,8,6674,9,4,7,0,19,15
10143,2,0,2,18,170,0,8,3898,24,4,11,40,14,30
10144,4,3,0,66,1550,1,5,10844,24,5,18,55,20,45
10145,1,2,1,105,1380,2,8,13381,3,6,20,15,19,15
10147,4,2,1,104,655,1,8,17024,3,3,17,30,4,25
10148,3,2,1,119,345,1,8,7398,9,4,21,50,3,35
10149,1,0,2,35,435,2,4,17461,1,3,10,30,17,45
10150,4,3,0,66,735,1,8,13731,24,5,20,0,8,15
10151,4,0,2,5,920,1,8,13555,18,3,16,55,8,15
10152,3,3,0,64,155,0,8,4804,27,4,17,15,19,50
10153,4,2,1,104,715,1,8,16289,21,5,7,5,19,0
10154,3,2,1,111,425,1,8,7520,18,5,5,5,12,10
10155,3,2,1,104,895,1,8,7503,18,5,10,35,1,30
10156,6,2,1,104,650,1,8,8601,27,3,8,25,19,15
10157,4,3,0,66,1655,1,5,7064,1,4,8,25,12,0
10158,0,3,0,73,710,1,8,5192,6,5,7,35,19,25
10159,8,3,0,82,330,1,8,9158,9,6,15,55,21,25
10160,6,2,1,104,515,1,8,24318,6,3,17,0,1,35
10161,6,2,1,111,660,1,8,7038,21,5,7,10,18,10
10162,3,0,2,18,170,0,8,7303,24,3,22,20,1,10
10163,3,0,2,27,285,1,8,8021,15,3,5,25,10,10
10164,6,2,1,104,555,1,8,14323,15,5,10,0,19,15
10165,1,3,0,73,805,1,8,10203,6,6,7,0,20,25
10166,6,2,1,104,390,1,8,7408,15,6,19,0,1,30
10167,3,4,3,48,85,0,8,2227,27,3,21,20,22,45
10168,6,2,1,104,465,1,8,16108,15,6,11,30,19,15
10169,4,2,1,104,1100,1,5,10262,15,6,18,15,12,35
10170,4,2,1,104,600,1,8,14714,9,6,9,0,19,0
10171,4,2,1,104,1210,1,5,10262,3,6,22,50,19,0
10172,3,2,1,111,490,1,8,7640,18,5,14,20,22,30
10173,10,3,0,73,700,1,8,8610,12,6,7,10,18,50
